deltat,stamp.secs,stamp.nsecs,.header.frame_id,.num_sat,.fix_type,.rec_bias,.tow_offset,.cno,.latitude,.longitude,.altitude,.posEcef.x,.posEcef.y,.posEcef.z,.velEcef.x,.velEcef.y,.velEcef.z,.hMSL,.hAcc,.vAcc,.sAcc,.pDop
-36782.7953123,1570965657,400000000,body,22,768,0,40268.0597551,36,59.3197698,18.0483102,56.551,3102005.11,1010795,5462246.06,0,0,0,32.1960029602,0.3430000246,0.5690000057,0,1.0399999619
-36782.5953123,1570965657,599999999,body,23,768,0,40268.0597551,36,59.3197698,18.0483105,56.583,3102005.12,1010795.02,5462246.09,0,0,0,32.2280006409,0.3440000117,0.5700000525,0,0.9799999595
-36782.3953123,1570965657,800000000,body,23,768,0,40268.0597551,36,59.3197697,18.0483108,56.601,3102005.13,1010795.04,5462246.1,0,0,0,32.2460021973,0.3450000286,0.5700000525,0,0.9799999595
-36782.1953123,1570965658,0,body,23,768,0,40268.059816,36,59.3197697,18.048311,56.643,3102005.14,1010795.06,5462246.14,0,0,0,32.2890014648,0.3450000286,0.5710000396,0,0.9799999595
-36781.9953123,1570965658,199999999,body,23,768,0,40268.059816,36,59.3197697,18.0483113,56.675,3102005.16,1010795.08,5462246.16,0,0,0,32.3210029602,0.3460000157,0.5710000396,0,0.9799999595
-36781.7953123,1570965658,400000000,body,22,768,0,40268.059816,36,59.3197697,18.0483115,56.712,3102005.17,1010795.1,5462246.19,0,0,0,32.3570022583,0.3470000029,0.5720000267,0,1.0399999619
-36781.5953123,1570965658,599999999,body,23,768,0,40268.059816,36,59.3197697,18.0483117,56.756,3102005.19,1010795.12,5462246.23,0,0,0,32.4020004272,0.3480000198,0.5720000267,0,0.9799999595
-36781.3953123,1570965658,800000000,body,22,768,0,40268.059816,36,59.3197696,18.0483119,56.803,3102005.22,1010795.14,5462246.27,0,0,0,32.4490013123,0.3490000069,0.5730000138,0,1.0399999619
-36781.1953123,1570965659,0,body,23,768,0,40268.0597855,36,59.3197696,18.0483121,56.866,3102005.25,1010795.16,5462246.32,0,0,0,32.5120010376,0.3490000069,0.5720000267,0,0.9799999595
-36780.9953123,1570965659,199999999,body,23,768,0,40268.0597855,36,59.3197695,18.0483123,56.892,3102005.26,1010795.18,5462246.34,0,0,0,32.5380020142,0.3500000238,0.5730000138,0,0.9799999595
-36780.7953123,1570965659,400000000,body,23,768,0,40268.0597855,36,59.3197694,18.0483125,56.95,3102005.29,1010795.2,5462246.38,0,0,0,32.5960006714,0.3500000238,0.5730000138,0,0.9799999595
-36780.5953123,1570965659,599999999,body,22,768,0,40268.0597855,36,59.3197694,18.0483128,56.994,3102005.31,1010795.22,5462246.42,0,0,0,32.6400032043,0.3500000238,0.5730000138,0,1.0399999619
-36780.3953123,1570965659,800000000,body,23,768,0,40268.0597855,37,59.3197694,18.0483131,57.042,3102005.33,1010795.25,5462246.46,0,0,0,32.6870002747,0.3500000238,0.5730000138,0,0.9799999595
-36780.1953123,1570965660,0,body,22,768,0,40268.0598465,36,59.3197694,18.0483134,57.081,3102005.35,1010795.27,5462246.49,0,0,0,32.7260017395,0.351000011,0.574000001,0,1.0399999619
-36779.9953123,1570965660,199999999,body,24,768,0,40268.0598465,37,59.3197694,18.0483137,57.117,3102005.36,1010795.29,5462246.52,0,0,0,32.7620010376,0.351000011,0.574000001,0,0.969999969
-36779.7953123,1570965660,400000000,body,24,768,0,40268.0598465,36,59.3197693,18.0483139,57.167,3102005.38,1010795.32,5462246.56,0,0,0,32.8120002747,0.3520000279,0.574000001,0,0.969999969
-36779.5953123,1570965660,599999999,body,24,768,0,40268.0598465,36,59.3197693,18.0483142,57.195,3102005.39,1010795.34,5462246.59,0,0,0,32.841003418,0.3520000279,0.5730000138,0,0.969999969
-36779.3953123,1570965660,800000000,body,24,768,0,40268.0598465,37,59.3197694,18.0483145,57.229,3102005.4,1010795.36,5462246.62,0,0,0,32.875,0.3520000279,0.5730000138,0,0.969999969
-36779.1953123,1570965661,0,body,24,768,0,40268.0598161,36,59.3197693,18.0483148,57.255,3102005.41,1010795.37,5462246.64,0,0,0,32.9000015259,0.3520000279,0.5730000138,0,0.969999969
-36778.9953123,1570965661,199999999,body,24,768,0,40268.0598161,36,59.3197693,18.0483149,57.257,3102005.41,1010795.38,5462246.64,0,0,0,32.9029998779,0.3520000279,0.5730000138,0,0.969999969
-36778.7953123,1570965661,400000000,body,24,768,0,40268.0598161,36,59.3197693,18.048315,57.26,3102005.41,1010795.39,5462246.64,0,0,0,32.905002594,0.351000011,0.5730000138,0,0.969999969
-36778.5953123,1570965661,599999999,body,24,768,0,40268.0598161,36,59.3197694,18.0483152,57.262,3102005.4,1010795.4,5462246.65,0,0,0,32.908000946,0.3500000238,0.5730000138,0,0.969999969
-36778.3953123,1570965661,800000000,body,24,768,0,40268.0598161,36,59.3197694,18.0483154,57.258,3102005.39,1010795.41,5462246.65,0,0,0,32.9040031433,0.3490000069,0.574000001,0,0.969999969
-36778.1953123,1570965662,0,body,24,768,0,40268.0598771,36,59.3197695,18.0483155,57.245,3102005.38,1010795.41,5462246.64,0,0,0,32.891002655,0.3490000069,0.574000001,0,0.969999969
-36777.9953123,1570965662,199999999,body,24,768,0,40268.0598771,36,59.3197696,18.0483156,57.235,3102005.37,1010795.41,5462246.64,0,0,0,32.8810005188,0.3480000198,0.574000001,0,0.969999969
-36777.7953123,1570965662,400000000,body,24,768,0,40268.0598771,36,59.3197696,18.0483158,57.26,3102005.37,1010795.42,5462246.66,0,0,0,32.9060020447,0.3470000029,0.574000001,0,0.969999969
-36777.5953123,1570965662,599999999,body,24,768,0,40268.0598771,36,59.3197697,18.0483159,57.29,3102005.38,1010795.43,5462246.69,0,0,0,32.936000824,0.3460000157,0.5730000138,0,0.969999969
-36777.3953123,1570965662,800000000,body,24,768,0,40268.0598771,36,59.3197697,18.0483161,57.32,3102005.39,1010795.45,5462246.72,0,0,0,32.966003418,0.3460000157,0.5720000267,0,0.969999969
-36777.1953123,1570965663,0,body,24,768,0,40268.0598466,36,59.3197697,18.0483162,57.355,3102005.4,1010795.45,5462246.75,0,0,0,33.0010032654,0.3450000286,0.5710000396,0,0.969999969
-36776.9953123,1570965663,199999999,body,24,768,0,40268.0598466,36,59.3197698,18.0483163,57.399,3102005.41,1010795.47,5462246.79,0,0,0,33.0450019836,0.3450000286,0.5700000525,0,0.969999969
-36776.7953123,1570965663,400000000,body,24,768,0,40268.0598466,36,59.3197699,18.0483165,57.434,3102005.41,1010795.48,5462246.83,0,0,0,33.0800018311,0.3440000117,0.5680000186,0,0.969999969
-36776.5953123,1570965663,599999999,body,24,768,0,40268.0598466,36,59.3197701,18.0483166,57.488,3102005.42,1010795.49,5462246.88,0,0,0,33.1340026855,0.3430000246,0.5660000443,0,0.969999969
-36776.3953123,1570965663,800000000,body,24,768,0,40268.0598466,36,59.3197702,18.0483167,57.534,3102005.43,1010795.5,5462246.93,0,0,0,33.1790008545,0.3430000246,0.5640000105,0,0.969999969
-36776.1953123,1570965664,0,body,24,768,0,40268.0599076,36,59.3197703,18.0483167,57.541,3102005.43,1010795.5,5462246.94,0,0,0,33.1870002747,0.3420000076,0.5630000234,0,0.969999969
-36775.9953123,1570965664,199999999,body,24,768,0,40268.0599076,36,59.3197703,18.0483167,57.565,3102005.43,1010795.5,5462246.96,0,0,0,33.2110023499,0.3420000076,0.5630000234,0,0.969999969
-36775.7953123,1570965664,400000000,body,24,768,0,40268.0599076,36,59.3197704,18.0483168,57.599,3102005.44,1010795.51,5462247,0,0,0,33.2450027466,0.3410000205,0.5610000491,0,0.969999969
-36775.5953123,1570965664,599999999,body,23,768,0,40268.0599076,36,59.3197705,18.0483169,57.619,3102005.45,1010795.51,5462247.02,0,0,0,33.2650032043,0.3410000205,0.5600000024,0,1.0199999809
-36775.3953123,1570965664,800000000,body,24,768,0,40268.0599076,36,59.3197705,18.0483169,57.67,3102005.47,1010795.52,5462247.06,0,0,0,33.3160018921,0.3400000036,0.5590000153,0,0.969999969
-36775.1953123,1570965665,0,body,23,768,0,40268.059877,36,59.3197705,18.0483169,57.702,3102005.48,1010795.52,5462247.09,0,0,0,33.3470001221,0.3400000036,0.5580000281,0,1.0199999809
-36774.9953123,1570965665,199999999,body,23,768,0,40268.059877,36,59.3197706,18.0483169,57.741,3102005.49,1010795.53,5462247.13,0,0,0,33.3860015869,0.3400000036,0.557000041,0,1.0199999809
-36774.7953123,1570965665,400000000,body,23,768,0,40268.059877,36,59.3197708,18.0483169,57.752,3102005.48,1010795.53,5462247.15,0,0,0,33.3980026245,0.3390000165,0.5560000539,0,1.0199999809
-36774.5953123,1570965665,599999999,body,23,768,0,40268.059877,36,59.3197709,18.048317,57.794,3102005.49,1010795.53,5462247.19,0,0,0,33.4400024414,0.3390000165,0.5550000072,0,1.0199999809
-36774.3953123,1570965665,800000000,body,23,768,0,40268.059877,36,59.319771,18.048317,57.824,3102005.49,1010795.54,5462247.22,0,0,0,33.46900177,0.3390000165,0.55400002,0,1.0199999809
-36774.1953123,1570965666,0,body,23,768,0,40268.0599381,36,59.3197711,18.0483171,57.85,3102005.5,1010795.54,5462247.25,0,0,0,33.4950027466,0.3390000165,0.5530000329,0,1.0199999809
-36773.9953123,1570965666,199999999,body,24,768,0,40268.0599381,36,59.3197712,18.0483172,57.864,3102005.49,1010795.54,5462247.27,0,0,0,33.5100021362,0.3390000165,0.5530000329,0,0.969999969
-36773.7953123,1570965666,400000000,body,24,768,0,40268.0599381,36,59.3197714,18.0483172,57.875,3102005.48,1010795.54,5462247.29,0,0,0,33.5209999084,0.3380000293,0.5520000458,0,0.969999969
-36773.5953123,1570965666,599999999,body,24,768,0,40268.0599381,36,59.3197716,18.0483173,57.896,3102005.47,1010795.55,5462247.32,0,0,0,33.5419998169,0.3380000293,0.550999999,0,0.969999969
-36773.3953123,1570965666,800000000,body,24,768,0,40268.0599381,36,59.3197718,18.0483174,57.932,3102005.47,1010795.55,5462247.36,0,0,0,33.5780029297,0.3380000293,0.5500000119,0,0.969999969
-36773.1953123,1570965667,0,body,24,768,0,40268.0599076,36,59.3197719,18.0483174,57.965,3102005.47,1010795.55,5462247.4,0,0,0,33.611000061,0.3380000293,0.5490000248,0,0.969999969
-36772.9953123,1570965667,199999999,body,24,768,0,40268.0599076,36,59.3197721,18.0483175,57.973,3102005.46,1010795.56,5462247.41,0,0,0,33.6190032959,0.3380000293,0.5480000377,0,0.969999969
-36772.7953123,1570965667,400000000,body,24,768,0,40268.0599076,36,59.3197722,18.0483176,57.992,3102005.46,1010795.56,5462247.44,0,0,0,33.6380004883,0.3370000124,0.5470000505,0,0.969999969
-36772.5953123,1570965667,599999999,body,24,768,0,40268.0599076,36,59.3197723,18.0483176,58.01,3102005.45,1010795.56,5462247.46,0,0,0,33.655002594,0.3370000124,0.5460000038,0,0.969999969
-36772.3953123,1570965667,800000000,body,24,768,0,40268.0599076,36,59.3197725,18.0483177,58.015,3102005.43,1010795.56,5462247.48,0,0,0,33.6610031128,0.3370000124,0.5450000167,0,0.969999969
-36772.1953123,1570965668,0,body,24,768,0,40268.0599686,36,59.3197728,18.0483176,58.027,3102005.42,1010795.55,5462247.5,0,0,0,33.672000885,0.3370000124,0.5440000296,0,0.969999969
-36771.9953123,1570965668,199999999,body,24,768,0,40268.0599686,36,59.319773,18.0483176,58.029,3102005.4,1010795.54,5462247.51,0,0,0,33.6750030518,0.3370000124,0.5430000424,0,0.969999969
-36771.7953123,1570965668,400000000,body,24,768,0,40268.0599686,36,59.3197732,18.0483176,58.028,3102005.38,1010795.54,5462247.52,0,0,0,33.6739997864,0.3360000253,0.5430000424,0,0.969999969
-36771.5953123,1570965668,599999999,body,24,768,0,40268.0599686,36,59.3197734,18.0483176,58.026,3102005.36,1010795.53,5462247.53,0,0,0,33.6710014343,0.3360000253,0.5420000553,0,0.969999969
-36771.3953123,1570965668,800000000,body,24,768,0,40268.0599686,36,59.3197736,18.0483176,58.024,3102005.35,1010795.52,5462247.54,0,0,0,33.6700019836,0.3360000253,0.5420000553,0,0.969999969
-36771.1953123,1570965669,0,body,24,768,0,40268.0599381,36,59.3197738,18.0483176,58.009,3102005.32,1010795.51,5462247.54,0,0,0,33.655002594,0.3360000253,0.5410000086,0,0.969999969
-36770.9953123,1570965669,199999999,body,24,768,0,40268.0599381,36,59.3197741,18.0483176,57.992,3102005.29,1010795.5,5462247.54,0,0,0,33.6380004883,0.3360000253,0.5400000215,0,0.969999969
-36770.7953123,1570965669,400000000,body,24,768,0,40268.0599381,36,59.3197743,18.0483175,57.966,3102005.25,1010795.49,5462247.53,0,0,0,33.6120033264,0.3360000253,0.5400000215,0,0.969999969
-36770.5953123,1570965669,599999999,body,24,768,0,40268.0599381,36,59.3197745,18.0483175,57.936,3102005.22,1010795.48,5462247.52,0,0,0,33.5820007324,0.3360000253,0.5400000215,0,0.969999969
-36770.3953123,1570965669,800000000,body,24,768,0,40268.0599381,36,59.3197748,18.0483175,57.903,3102005.18,1010795.46,5462247.51,0,0,0,33.5480003357,0.3350000083,0.5400000215,0,0.969999969
-36770.1953123,1570965670,0,body,23,768,0,40268.0599991,36,59.3197751,18.0483174,57.869,3102005.14,1010795.45,5462247.49,0,0,0,33.513999939,0.3350000083,0.5400000215,0,1.0199999809
-36769.9953123,1570965670,199999999,body,23,768,0,40268.0599991,36,59.3197753,18.0483173,57.847,3102005.11,1010795.43,5462247.49,0,0,0,33.4920005798,0.3350000083,0.5390000343,0,1.0199999809
-36769.7953123,1570965670,400000000,body,23,768,0,40268.0599991,36,59.3197755,18.0483172,57.798,3102005.07,1010795.41,5462247.46,0,0,0,33.4440002441,0.3350000083,0.5400000215,0,1.0199999809
-36769.5953123,1570965670,599999999,body,23,768,0,40268.0599991,36,59.3197757,18.048317,57.748,3102005.03,1010795.38,5462247.43,0,0,0,33.3940010071,0.3350000083,0.5400000215,0,1.0199999809
-36769.3953123,1570965670,800000000,body,23,768,0,40268.0599991,36,59.3197759,18.0483169,57.713,3102005,1010795.37,5462247.41,0,0,0,33.3590011597,0.3350000083,0.5410000086,0,1.0199999809
-36769.1953123,1570965671,0,body,23,768,0,40268.0600603,36,59.3197761,18.0483169,57.676,3102004.96,1010795.35,5462247.39,0,0,0,33.3210029602,0.3350000083,0.5410000086,0,1.0199999809
-36768.9953123,1570965671,199999999,body,23,768,0,40268.0600603,36,59.3197764,18.0483167,57.661,3102004.93,1010795.34,5462247.39,0,0,0,33.3059997559,0.3350000083,0.5410000086,0,1.0199999809
-36768.7953123,1570965671,400000000,body,23,768,0,40268.0600603,36,59.3197766,18.0483167,57.699,3102004.93,1010795.33,5462247.44,0,0,0,33.34400177,0.3350000083,0.5400000215,0,1.0199999809
-36768.5953123,1570965671,599999999,body,23,768,0,40268.0600603,36,59.3197769,18.0483165,57.589,3102004.85,1010795.3,5462247.36,0,0,0,33.2350006104,0.3350000083,0.5400000215,0,1.0199999809
-36768.3953123,1570965671,800000000,body,23,768,0,40268.0600603,36,59.3197771,18.0483164,57.572,3102004.82,1010795.28,5462247.36,0,0,0,33.2170028687,0.3360000253,0.5400000215,0,1.0199999809
-36768.1953123,1570965672,0,body,23,768,0,40268.0600296,36,59.3197774,18.0483164,57.534,3102004.79,1010795.27,5462247.34,0,0,0,33.1800003052,0.3370000124,0.5410000086,0,1.0199999809
-36767.9953123,1570965672,199999999,body,24,768,0,40268.0600296,36,59.3197776,18.0483162,57.533,3102004.76,1010795.25,5462247.35,0,0,0,33.1780014038,0.3370000124,0.5410000086,0,0.969999969
-36767.7953123,1570965672,400000000,body,24,768,0,40268.0600296,36,59.3197779,18.0483162,57.532,3102004.74,1010795.24,5462247.37,0,0,0,33.1780014038,0.3380000293,0.5410000086,0,0.969999969
-36767.5953123,1570965672,599999999,body,24,768,0,40268.0600296,36,59.3197782,18.048316,57.55,3102004.73,1010795.22,5462247.39,0,0,0,33.1960029602,0.3380000293,0.5410000086,0,0.969999969
-36767.3953123,1570965672,800000000,body,24,768,0,40268.0600296,36,59.3197785,18.0483156,57.462,3102004.66,1010795.18,5462247.34,0,0,0,33.108001709,0.3390000165,0.5420000553,0,0.969999969
-36767.1953123,1570965673,0,body,23,768,0,40268.0600907,36,59.3197788,18.0483154,57.436,3102004.62,1010795.16,5462247.33,0,0,0,33.0810012817,0.3390000165,0.5420000553,0,1.0199999809
-36766.9953123,1570965673,199999999,body,23,768,0,40268.0600907,36,59.3197791,18.0483151,57.395,3102004.58,1010795.12,5462247.32,0,0,0,33.0410003662,0.3390000165,0.5420000553,0,1.0199999809
-36766.7953123,1570965673,400000000,body,24,768,0,40268.0600907,36,59.3197794,18.0483146,57.367,3102004.55,1010795.08,5462247.31,0,0,0,33.0120010376,0.3390000165,0.5430000424,0,0.969999969
-36766.5953123,1570965673,599999999,body,24,768,0,40268.0600907,36,59.3197798,18.0483143,57.323,3102004.5,1010795.05,5462247.29,0,0,0,32.96900177,0.3390000165,0.5430000424,0,0.969999969
-36766.3953123,1570965673,800000000,body,24,768,0,40268.0600907,36,59.31978,18.0483138,57.302,3102004.47,1010795.01,5462247.29,0,0,0,32.9480018616,0.3400000036,0.5430000424,0,0.969999969
-36766.1953123,1570965674,0,body,24,768,0,40268.0600601,36,59.3197804,18.0483133,57.265,3102004.44,1010794.97,5462247.28,0,0,0,32.9110031128,0.3400000036,0.5430000424,0,0.969999969
-36765.9953123,1570965674,199999999,body,24,768,0,40268.0600601,36,59.3197806,18.0483128,57.216,3102004.4,1010794.93,5462247.25,0,0,0,32.861000061,0.3400000036,0.5430000424,0,0.969999969
-36765.7953123,1570965674,400000000,body,24,768,0,40268.0600601,36,59.3197809,18.0483124,57.169,3102004.36,1010794.89,5462247.22,0,0,0,32.8140029907,0.3400000036,0.5440000296,0,0.969999969
-36765.5953123,1570965674,599999999,body,24,768,0,40268.0600601,36,59.3197811,18.0483121,57.119,3102004.32,1010794.86,5462247.19,0,0,0,32.7650032043,0.3410000205,0.5460000038,0,0.969999969
-36765.3953123,1570965674,800000000,body,24,768,0,40268.0600601,36,59.3197813,18.0483117,57.074,3102004.28,1010794.82,5462247.17,0,0,0,32.7200012207,0.3410000205,0.5470000505,0,0.969999969
-36765.1953123,1570965675,0,body,24,768,0,40268.0601212,36,59.3197815,18.0483114,57.037,3102004.25,1010794.8,5462247.15,0,0,0,32.6830024719,0.3420000076,0.5480000377,0,0.969999969
-36764.9953123,1570965675,199999999,body,24,768,0,40268.0601212,36,59.3197816,18.0483111,56.989,3102004.22,1010794.77,5462247.11,0,0,0,32.6350021362,0.3420000076,0.5480000377,0,0.969999969
-36764.7953123,1570965675,400000000,body,24,768,0,40268.0601212,36,59.3197818,18.0483109,56.941,3102004.19,1010794.75,5462247.08,0,0,0,32.5870018005,0.3420000076,0.5490000248,0,0.969999969
-36764.5953123,1570965675,599999999,body,24,768,0,40268.0601212,36,59.3197819,18.0483107,56.89,3102004.16,1010794.72,5462247.04,0,0,0,32.5360031128,0.3430000246,0.5500000119,0,0.969999969
-36764.3953123,1570965675,800000000,body,24,768,0,40268.0601212,36,59.319782,18.0483104,56.823,3102004.12,1010794.69,5462246.99,0,0,0,32.46900177,0.3430000246,0.550999999,0,0.969999969
-36764.1953123,1570965676,0,body,24,768,0,40268.0600907,36,59.3197821,18.0483101,56.779,3102004.1,1010794.67,5462246.96,0,0,0,32.4250030518,0.3430000246,0.550999999,0,0.969999969
-36763.9953123,1570965676,199999999,body,24,768,0,40268.0600907,36,59.3197822,18.0483099,56.715,3102004.06,1010794.64,5462246.91,0,0,0,32.361000061,0.3440000117,0.5520000458,0,0.969999969
-36763.7953123,1570965676,400000000,body,24,768,0,40268.0600907,36,59.3197824,18.0483096,56.672,3102004.03,1010794.61,5462246.88,0,0,0,32.3180007935,0.3440000117,0.5530000329,0,0.969999969
-36763.5953123,1570965676,599999999,body,24,768,0,40268.0600907,36,59.3197825,18.0483093,56.622,3102004,1010794.59,5462246.85,0,0,0,32.2670021057,0.3440000117,0.55400002,0,0.969999969
-36763.3953123,1570965676,800000000,body,24,768,0,40268.0600907,36,59.3197826,18.0483089,56.582,3102003.98,1010794.56,5462246.82,0,0,0,32.2270011902,0.3450000286,0.55400002,0,0.969999969
-36763.1953123,1570965677,0,body,24,768,0,40268.0601517,36,59.3197827,18.0483086,56.543,3102003.95,1010794.53,5462246.79,0,0,0,32.1879997253,0.3450000286,0.5550000072,0,0.969999969
-36762.9953123,1570965677,199999999,body,24,768,0,40268.0601517,36,59.3197828,18.0483084,56.506,3102003.93,1010794.51,5462246.76,0,0,0,32.1510009766,0.3450000286,0.5550000072,0,0.969999969
-36762.7953123,1570965677,400000000,body,24,768,0,40268.0601517,36,59.319783,18.0483081,56.508,3102003.92,1010794.49,5462246.77,0,0,0,32.1540031433,0.3450000286,0.5550000072,0,0.969999969
-36762.5953123,1570965677,599999999,body,24,768,0,40268.0601517,36,59.3197831,18.0483079,56.499,3102003.91,1010794.47,5462246.77,0,0,0,32.1450004578,0.3450000286,0.55400002,0,0.969999969
-36762.3953123,1570965677,800000000,body,24,768,0,40268.0601517,36,59.3197833,18.0483077,56.495,3102003.89,1010794.46,5462246.78,0,0,0,32.1400032043,0.3450000286,0.5530000329,0,0.969999969
-36762.1953123,1570965678,0,body,24,768,0,40268.0601212,36,59.3197834,18.0483075,56.467,3102003.87,1010794.44,5462246.76,0,0,0,32.1120033264,0.3450000286,0.5520000458,0,0.969999969
-36761.9953123,1570965678,199999999,body,24,768,0,40268.0601212,36,59.3197835,18.0483072,56.443,3102003.86,1010794.42,5462246.75,0,0,0,32.0890007019,0.3450000286,0.5520000458,0,0.969999969
-36761.7953123,1570965678,400000000,body,24,768,0,40268.0601212,36,59.3197837,18.0483069,56.412,3102003.83,1010794.39,5462246.73,0,0,0,32.0570030212,0.3450000286,0.550999999,0,0.969999969
-36761.5953123,1570965678,599999999,body,24,768,0,40268.0601212,36,59.3197839,18.0483066,56.383,3102003.8,1010794.36,5462246.72,0,0,0,32.0290031433,0.3450000286,0.550999999,0,0.969999969
-36761.3953123,1570965678,800000000,body,24,768,0,40268.0601212,36,59.319784,18.0483063,56.357,3102003.78,1010794.34,5462246.7,0,0,0,32.0030021667,0.3460000157,0.550999999,0,0.969999969
-36761.1953123,1570965679,0,body,24,768,0,40268.0601822,36,59.3197841,18.048306,56.325,3102003.77,1010794.31,5462246.68,0,0,0,31.9700012207,0.3460000157,0.550999999,0,0.969999969
-36760.9953123,1570965679,199999999,body,24,768,0,40268.0601822,36,59.3197841,18.0483056,56.287,3102003.75,1010794.29,5462246.65,0,0,0,31.9320011139,0.3460000157,0.5520000458,0,0.969999969
-36760.7953123,1570965679,400000000,body,24,768,0,40268.0601822,36,59.3197842,18.0483052,56.251,3102003.74,1010794.26,5462246.62,0,0,0,31.8970012665,0.3460000157,0.5530000329,0,0.969999969
-36760.5953123,1570965679,599999999,body,24,768,0,40268.0601822,36,59.3197843,18.0483048,56.199,3102003.71,1010794.22,5462246.58,0,0,0,31.8450012207,0.3460000157,0.5530000329,0,0.969999969
-36760.3953123,1570965679,800000000,body,24,768,0,40268.0601822,36,59.3197845,18.0483043,56.156,3102003.68,1010794.18,5462246.56,0,0,0,31.8020019531,0.3460000157,0.55400002,0,0.969999969
-36760.1953123,1570965680,0,body,24,768,0,40268.0601517,36,59.3197847,18.0483039,56.125,3102003.66,1010794.15,5462246.54,0,0,0,31.7710018158,0.3470000029,0.55400002,0,0.969999969
-36759.9953123,1570965680,199999999,body,24,768,0,40268.0601517,36,59.3197849,18.0483035,56.091,3102003.63,1010794.12,5462246.52,0,0,0,31.7360019684,0.3470000029,0.5550000072,0,0.969999969
-36759.7953123,1570965680,400000000,body,24,768,0,40268.0601517,36,59.319785,18.0483033,56.052,3102003.6,1010794.1,5462246.5,0,0,0,31.6970024109,0.3470000029,0.5560000539,0,0.969999969
-36759.5953123,1570965680,599999999,body,24,768,0,40268.0601517,36,59.3197853,18.0483029,56.008,3102003.56,1010794.06,5462246.47,0,0,0,31.6530017853,0.3480000198,0.5560000539,0,0.969999969
-36759.3953123,1570965680,800000000,body,24,768,0,40268.0601517,36,59.3197854,18.0483026,55.951,3102003.53,1010794.03,5462246.43,0,0,0,31.5960006714,0.3480000198,0.5560000539,0,0.969999969
-36759.1953123,1570965681,0,body,24,768,0,40268.0602127,36,59.3197856,18.0483021,55.901,3102003.49,1010793.99,5462246.4,0,0,0,31.547000885,0.3480000198,0.5560000539,0,0.969999969
-36758.9953123,1570965681,199999999,body,24,768,0,40268.0602127,36,59.3197858,18.0483016,55.855,3102003.46,1010793.95,5462246.37,0,0,0,31.5000019073,0.3470000029,0.5560000539,0,0.969999969
-36758.7953123,1570965681,400000000,body,24,768,0,40268.0602127,36,59.319786,18.0483012,55.804,3102003.42,1010793.91,5462246.34,0,0,0,31.4500007629,0.3470000029,0.5560000539,0,0.969999969
-36758.5953123,1570965681,599999999,body,24,768,0,40268.0602127,36,59.3197862,18.0483006,55.742,3102003.39,1010793.87,5462246.3,0,0,0,31.3870010376,0.3460000157,0.5560000539,0,0.969999969
-36758.3953123,1570965681,800000000,body,24,768,0,40268.0602127,36,59.3197864,18.0483,55.676,3102003.35,1010793.82,5462246.25,0,0,0,31.3220024109,0.3460000157,0.5560000539,0,0.969999969
-36758.1953123,1570965682,0,body,24,768,0,40268.0601822,36,59.3197865,18.0482994,55.635,3102003.33,1010793.78,5462246.22,0,0,0,31.2810020447,0.3450000286,0.5560000539,0,0.969999969
-36757.9953123,1570965682,199999999,body,24,768,0,40268.0601822,36,59.3197866,18.0482988,55.583,3102003.3,1010793.73,5462246.19,0,0,0,31.2290019989,0.3450000286,0.557000041,0,0.969999969
-36757.7953123,1570965682,400000000,body,24,768,0,40268.0601822,36,59.3197868,18.0482983,55.537,3102003.28,1010793.69,5462246.15,0,0,0,31.1830005646,0.3450000286,0.557000041,0,0.969999969
-36757.5953123,1570965682,599999999,body,24,768,0,40268.0601822,36,59.3197869,18.0482977,55.483,3102003.25,1010793.65,5462246.12,0,0,0,31.1280021667,0.3440000117,0.557000041,0,0.969999969
-36757.3953123,1570965682,800000000,body,24,768,0,40268.0601822,36,59.3197871,18.0482971,55.437,3102003.22,1010793.6,5462246.08,0,0,0,31.0820007324,0.3440000117,0.557000041,0,0.969999969
-36757.1953123,1570965683,0,body,24,768,0,40268.0602432,36,59.3197872,18.0482965,55.403,3102003.21,1010793.56,5462246.06,0,0,0,31.048002243,0.3440000117,0.557000041,0,0.969999969
-36756.9953123,1570965683,199999999,body,24,768,0,40268.0602432,36,59.3197874,18.048296,55.364,3102003.18,1010793.52,5462246.04,0,0,0,31.0090007782,0.3440000117,0.557000041,0,0.969999969
-36756.7953123,1570965683,400000000,body,24,768,0,40268.0602432,36,59.3197875,18.0482957,55.326,3102003.16,1010793.5,5462246.01,0,0,0,30.9720020294,0.3440000117,0.5580000281,0,0.969999969
-36756.5953123,1570965683,599999999,body,24,768,0,40268.0602432,36,59.3197875,18.0482955,55.282,3102003.14,1010793.48,5462245.98,0,0,0,30.9270019531,0.3450000286,0.5580000281,0,0.969999969
-36756.3953123,1570965683,800000000,body,24,768,0,40268.0602432,36,59.3197875,18.0482952,55.27,3102003.13,1010793.46,5462245.97,0,0,0,30.9150009155,0.3460000157,0.5590000153,0,0.969999969
-36756.1953123,1570965684,0,body,24,768,0,40268.0602127,36,59.3197876,18.0482951,55.273,3102003.13,1010793.46,5462245.98,0,0,0,30.9180011749,0.3470000029,0.5600000024,0,0.969999969
-36755.9953123,1570965684,199999999,body,24,768,0,40268.0602127,36,59.3197877,18.048295,55.284,3102003.13,1010793.45,5462245.99,0,0,0,30.9300022125,0.3480000198,0.5610000491,0,0.969999969
