timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
306714.453, 59.3528617, 18.0729782, 28.90, 176946.078125, 82515.343750, 4.098333,  86.6,  -4.8,  21.1
306714.553, 59.3528617, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.096701,  86.6,  -4.8,  21.1
306714.653, 59.3528617, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.091512,  86.6,  -4.8,  21.1
306714.753, 59.3528617, 18.0729782, 28.91, 176946.078125, 82515.343750, 4.089830,  86.6,  -4.8,  21.0
306714.853, 59.3528617, 18.0729782, 28.91, 176946.078125, 82515.343750, 4.093981,  86.6,  -4.8,  21.0
306714.953, 59.3528617, 18.0729782, 28.91, 176946.078125, 82515.343750, 4.091486,  86.6,  -4.8,  21.0
306715.053, 59.3528617, 18.0729782, 28.90, 176946.078125, 82515.343750, 4.096072,  86.6,  -4.8,  21.0
306715.153, 59.3528617, 18.0729782, 28.90, 176946.078125, 82515.343750, 4.102685,  86.6,  -4.8,  21.0
306715.253, 59.3528617, 18.0729782, 28.89, 176946.078125, 82515.343750, 4.106332,  86.6,  -4.8,  21.0
306715.353, 59.3528617, 18.0729783, 28.90, 176946.078125, 82515.343750, 4.101561,  86.6,  -4.8,  21.0
306715.453, 59.3528617, 18.0729782, 28.90, 176946.078125, 82515.343750, 4.103362,  86.6,  -4.8,  21.0
306715.553, 59.3528617, 18.0729783, 28.89, 176946.062500, 82515.343750, 4.106626,  86.6,  -4.8,  21.0
306715.653, 59.3528617, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.107383,  86.6,  -4.8,  21.0
306715.753, 59.3528616, 18.0729783, 28.89, 176946.062500, 82515.351563, 4.107316,  86.6,  -4.8,  21.0
306715.853, 59.3528616, 18.0729783, 28.89, 176946.062500, 82515.351563, 4.112004,  86.6,  -4.8,  21.0
306715.953, 59.3528616, 18.0729783, 28.89, 176946.062500, 82515.351563, 4.110885,  86.6,  -4.8,  21.0
306716.053, 59.3528616, 18.0729783, 28.88, 176946.062500, 82515.351563, 4.116284,  86.6,  -4.8,  21.0
306716.153, 59.3528616, 18.0729784, 28.88, 176946.062500, 82515.359375, 4.120408,  86.6,  -4.8,  21.0
306716.253, 59.3528616, 18.0729784, 28.88, 176946.062500, 82515.351563, 4.121954,  86.6,  -4.8,  21.0
306716.353, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.125095,  86.6,  -4.8,  21.0
306716.453, 59.3528616, 18.0729784, 28.87, 176946.062500, 82515.351563, 4.126504,  86.6,  -4.8,  21.0
306716.553, 59.3528617, 18.0729783, 28.87, 176946.078125, 82515.351563, 4.130249,  86.6,  -4.8,  21.0
306716.653, 59.3528617, 18.0729783, 28.87, 176946.078125, 82515.351563, 4.132607,  86.6,  -4.8,  21.0
306716.753, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.351563, 4.130369,  86.6,  -4.8,  21.0
306716.853, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.351563, 4.126552,  86.6,  -4.8,  21.0
306716.953, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.127414,  86.6,  -4.8,  21.0
306717.053, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.126125,  86.6,  -4.8,  21.0
306717.153, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.125755,  86.6,  -4.8,  21.0
306717.253, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.128498,  86.6,  -4.8,  21.0
306717.353, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.130283,  86.6,  -4.8,  21.0
306717.453, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.130382,  86.6,  -4.8,  21.0
306717.553, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.134743,  86.6,  -4.8,  21.0
306717.653, 59.3528617, 18.0729784, 28.87, 176946.078125, 82515.359375, 4.134205,  86.6,  -4.8,  21.0
306717.753, 59.3528617, 18.0729784, 28.86, 176946.078125, 82515.359375, 4.138500,  86.6,  -4.8,  21.0
306717.853, 59.3528617, 18.0729784, 28.86, 176946.078125, 82515.359375, 4.142128,  86.6,  -4.8,  20.9
306717.953, 59.3528617, 18.0729784, 28.86, 176946.078125, 82515.351563, 4.140564,  86.6,  -4.8,  20.9
306718.053, 59.3528617, 18.0729784, 28.86, 176946.078125, 82515.351563, 4.144584,  86.6,  -4.8,  20.9
306718.153, 59.3528617, 18.0729784, 28.85, 176946.078125, 82515.359375, 4.151170,  86.6,  -4.8,  20.9
306718.253, 59.3528617, 18.0729784, 28.85, 176946.078125, 82515.359375, 4.148946,  86.6,  -4.8,  20.9
306718.353, 59.3528617, 18.0729784, 28.85, 176946.078125, 82515.359375, 4.153383,  86.6,  -4.8,  20.9
306718.453, 59.3528617, 18.0729784, 28.84, 176946.078125, 82515.359375, 4.155638,  86.6,  -4.8,  20.9
306718.553, 59.3528617, 18.0729784, 28.84, 176946.078125, 82515.359375, 4.159745,  86.6,  -4.8,  20.9
306718.653, 59.3528617, 18.0729784, 28.84, 176946.078125, 82515.359375, 4.158820,  86.6,  -4.8,  20.9
306718.753, 59.3528617, 18.0729784, 28.84, 176946.078125, 82515.359375, 4.162056,  86.6,  -4.8,  20.9
306718.853, 59.3528617, 18.0729784, 28.84, 176946.078125, 82515.359375, 4.164416,  86.6,  -4.8,  20.9
306718.953, 59.3528617, 18.0729784, 28.83, 176946.062500, 82515.359375, 4.165305,  86.6,  -4.8,  20.9
306719.053, 59.3528617, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.162765,  86.6,  -4.8,  20.9
306719.153, 59.3528616, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.162937,  86.6,  -4.8,  20.9
306719.253, 59.3528616, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.160107,  86.6,  -4.8,  20.9
306719.353, 59.3528617, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.161302,  86.6,  -4.8,  20.9
306719.453, 59.3528617, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.159441,  86.6,  -4.8,  20.9
306719.553, 59.3528616, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.159478,  86.6,  -4.8,  20.9
306719.653, 59.3528617, 18.0729784, 28.84, 176946.062500, 82515.359375, 4.157079,  86.6,  -4.8,  20.9
306719.753, 59.3528616, 18.0729784, 28.84, 176946.062500, 82515.351563, 4.156243,  86.6,  -4.8,  20.9
306719.853, 59.3528616, 18.0729784, 28.85, 176946.062500, 82515.351563, 4.154501,  86.6,  -4.8,  20.9
306719.953, 59.3528616, 18.0729784, 28.85, 176946.062500, 82515.359375, 4.152067,  86.6,  -4.8,  20.9
