_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
78,83,25368951,59.338652719353988,18.107083894334977,37.828990563750267,-0.289538741,-0.075576663,-6.63294315,-0.242014647,-0.33028695,2.30122995,399655.46911596699,-0.0221833382,-0.00674754195,0.0358836539,2040
81,83,25369975,59.33865271961772,18.107083893696107,37.828994186595082,-0.289509445,-0.0756128654,-6.63294697,-0.242104188,-0.330312103,2.30098653,399655.47311596718,-0.0221230537,-0.00680413097,0.0356507264,2040
84,83,25368951,59.338652719880642,18.107083893068786,37.828997940756381,-0.289480239,-0.0756484196,-6.63295078,-0.242197558,-0.330343515,2.3007462,399655.47711596737,-0.0220570769,-0.00694323517,0.0354771577,2040
87,83,25369975,59.338652720144474,18.107083892456451,37.82900151796639,-0.289450914,-0.0756831169,-6.63295412,-0.242310345,-0.330380976,2.3005147,399655.48111596756,-0.0219567791,-0.00715811923,0.0351895392,2040
92,83,25369463,59.338652720665195,18.107083892278766,37.832057323306799,-0.289393067,-0.0756931826,-6.63601017,-0.242428914,-0.330420822,2.30027962,399655.48511596775,-0.0218802243,-0.00728330202,0.0348581336,2040
95,83,25368951,59.338652720485975,18.107083892199029,37.83205882832408,-0.289412975,-0.0756976977,-6.6360116,-0.242561772,-0.330462694,2.30013633,399655.48911596794,-0.0218586493,-0.00751564838,0.0345568545,2040
98,83,25369975,59.338652720753458,18.107083891631916,37.832061546854675,-0.289383233,-0.0757298321,-6.63601446,-0.242700472,-0.330509454,2.29992437,399655.49311596813,-0.0217460468,-0.00773870572,0.0342669636,2040
101,83,25368951,59.338652720719367,18.107083891422899,37.832063083536923,-0.289387017,-0.0757416859,-6.63601589,-0.242844895,-0.330559254,2.29977489,399655.49711596832,-0.0218536202,-0.00791539997,0.0338796191,2040
104,83,25369975,59.338652720990588,18.107083890881935,37.832065720111132,-0.289356887,-0.0757723376,-6.63601828,-0.242978588,-0.33060807,2.29958081,399655.50111596851,-0.0216414686,-0.00808919221,0.0335569791,2040
107,83,25369975,59.338652721264268,18.107083890359839,37.832068413496017,-0.289326489,-0.0758019164,-6.63602114,-0.243134245,-0.330662638,2.29939556,399655.5051159687,-0.0216136612,-0.00852911361,0.0332693011,2040
110,83,25368951,59.338652721203367,18.107083890241629,37.832070185802877,-0.289333254,-0.0758086219,-6.63602304,-0.24332267,-0.33072409,2.29927421,399655.50911596889,-0.0214613695,-0.00876489095,0.0329819731,2040
