_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
18086,80,419634551,59.352965027407897,18.073167172576255,29.450414419174194,2144311.25,11034127,1389.14758,0.236572713,-0.00939805806,-2.56447983,135885.03859383272,0.00982041471,0.0122969896,0.0463174954,2040
18100,80,419634551,59.35296499228533,18.073167085745776,29.447335754521191,2144311.25,11034127,1389.15063,0.23723951,-0.00879545603,-2.56420898,135885.0885938351,0.010377584,0.0124864522,0.0499861315,2040
18113,80,419634551,59.352964992562846,18.0731670793012,29.44442592561245,2144311.25,11034127,1389.15356,0.238427028,-0.00795495696,-2.56390142,135885.13868172382,0.0111297201,0.0133343264,0.0560289137,2040
18127,80,419634551,59.352964991783018,18.073167065665345,29.439729551784694,2144311.25,11034127,1389.1582,0.238985866,-0.00678769033,-2.56353259,135885.1886817262,0.0115790609,0.0149899116,0.0594567433,2040
18140,80,419634551,59.352964984590074,18.073167070707164,29.436295413412154,2144311.25,11034127,1389.16162,0.23905091,-0.00562101137,-2.56303883,135885.23862239727,0.0115184747,0.0148667311,0.0595538095,2040
18154,80,419634551,59.352964938801193,18.073167017530277,29.436500633135438,2144311.25,11034127,1389.1615,0.239476651,-0.00439871289,-2.56251431,135885.28862239965,0.012511991,0.0146235367,0.0554982759,2040
18167,80,419634551,59.352964922933062,18.073167040108714,29.43575597833842,2144311.25,11034127,1389.16223,0.240536734,-0.00342453318,-2.56208873,135885.3386328957,0.0132854991,0.0144766364,0.0529201776,2040
18181,80,419634551,59.352964907030824,18.073167081813029,29.43225796148181,2144311.25,11034127,1389.16565,0.241802737,-0.00253309519,-2.56175065,135885.38863289807,0.0135614397,0.013173108,0.0504414141,2040
18194,81,419634551,59.352964885180938,18.0731671278735,29.43169607128948,2144311.25,11034127,1389.16626,0.242510095,-0.00196787319,-2.56148958,135885.43870003437,0.0139890984,0.0139587354,0.0472206436,2040
18208,81,419634551,59.352964845474588,18.073167091161601,29.431043222546577,2144311.25,11034127,1389.16687,0.242587343,-0.00158123486,-2.56140113,135885.48870003675,0.0146747679,0.0122529762,0.0435334295,2040
18221,81,419634551,59.352964828866725,18.073167139086781,29.426013923250139,2144311.25,11034127,1389.17188,0.243186951,-0.00147096626,-2.56151581,135885.53867562031,0.0147002302,0.0112131592,0.0378945954,2040
18235,81,419634551,59.352964814944428,18.073167179294487,29.422712946310639,2144311.25,11034127,1389.17517,0.24350372,-0.00160004024,-2.5616951,135885.58867562268,0.0150936563,0.0102597987,0.0333818719,2040
18248,81,419634551,59.352964802592062,18.073167208047678,29.418903022073209,2144311.25,11034127,1389.17908,0.244487301,-0.00199796841,-2.56193161,135885.63860921373,0.0144289834,0.00791188516,0.0307629555,2040
18262,81,419634551,59.352964775444839,18.073167145451905,29.419562811031938,2144311.25,11034127,1389.17834,0.244764552,-0.0024878555,-2.56206822,135885.6886092161,0.0158155579,0.00922084134,0.0325243473,2040
18275,80,419634551,59.352964773868926,18.073167147014605,29.419698933139443,2144311.25,11034127,1389.17822,0.244778201,-0.00296349684,-2.56220913,135885.73862679218,0.0154251326,0.00778530352,0.0334680229,2040
18289,80,419634551,59.352964782724328,18.073167115982454,29.421404997818172,2144311.25,11034127,1389.17651,0.244866386,-0.00333800516,-2.56231523,135885.78862679456,0.014425111,0.00644233357,0.0351677984,2040
18302,80,419634551,59.352964789358623,18.073167071535256,29.425243472680449,2144311.25,11034127,1389.17273,0.245432556,-0.00364716304,-2.56228971,135885.83869393085,0.0145340879,0.00580585562,0.0345323049,2040
18316,80,419634551,59.352964776195996,18.073166951310224,29.429614691063762,2144311.25,11034127,1389.16833,0.246786594,-0.00396565208,-2.56195211,135885.88869393323,0.0154401911,0.00791191962,0.032648135,2040
18329,80,419634551,59.352964777427609,18.07316695374988,29.429192129522562,2144311.25,11034127,1389.1687,0.247058377,-0.00407320959,-2.56179333,135885.93866951679,0.0154092424,0.00845601317,0.0379317291,2040
18343,80,419634551,59.352964771680234,18.073166981029527,29.427623498253524,2144311.25,11034127,1389.17029,0.247291967,-0.00405447884,-2.56168985,135885.98866951917,0.0160493627,0.00918217842,0.0366365388,2040
18356,81,419634551,59.352964777420269,18.073166972019187,29.425119761377573,2144311.25,11034127,1389.17285,0.246788591,-0.00393882999,-2.56153011,135886.03865047297,0.016211722,0.00936509483,0.0394654423,2040
18370,81,419634551,59.352964837280751,18.073167007348328,29.426348195411265,2144311.25,11034127,1389.17163,0.247288689,-0.00367618212,-2.56142163,135886.08865047534,0.0135986805,0.00936669391,0.0384724326,2040
18383,81,419634551,59.352964956956733,18.07316713069811,29.433760066516697,2144311.25,11034127,1389.16418,0.247979626,-0.00336862844,-2.5612905,135886.13868172382,0.00820799917,0.00800152496,0.0362165868,2040
18397,81,419634551,59.35296501277638,18.073167188042046,29.438227678649127,2144311.25,11034127,1389.15967,0.248809054,-0.00311301998,-2.56121969,135886.1886817262,0.00514710881,0.00639196066,0.0305074882,2040
18410,81,419634551,59.352965042474608,18.073167216480812,29.441565991379321,2144311.25,11034127,1389.15637,0.250224799,-0.00297277234,-2.56113839,135886.2387488625,0.00373117533,0.00533655286,0.032017339,2040
18424,80,419634551,59.352965062289485,18.073167229911981,29.450448028743267,2144311.25,11034127,1389.14746,0.25104624,-0.00273019751,-2.56107092,135886.28874886487,0.00303106289,0.00409755949,0.0276624933,2040
18437,80,419634551,59.352965076053998,18.073167224964148,29.454801532439888,2144311.25,11034127,1389.14319,0.251897126,-0.00253105187,-2.56100202,135886.33872444843,0.00311402977,0.00339832902,0.0269980412,2040
18452,80,419634551,59.352965089014774,18.073167254724403,29.45853956695646,2144311.25,11034127,1389.1394,0.252165228,-0.00247898186,-2.56080604,135886.38872445081,0.00124637503,0.00259764632,0.0239013396,2040
18465,81,419634551,59.352965099832105,18.073167249245088,29.460774650797248,2144311.25,11034127,1389.13721,0.252898335,-0.00261963462,-2.56070709,135886.43865804185,0.000512771308,0.000653745723,0.0231075399,2040
18479,81,419634551,59.352965108708389,18.073167251415743,29.4660276575014,2144311.25,11034127,1389.13196,0.253194541,-0.00281993859,-2.56049681,135886.48865804423,0.000958645716,0.00285342475,0.0200665407,2040
18492,81,419634551,59.352965108676607,18.073167266157821,29.466497849673033,2144311.25,11034127,1389.13147,0.25328806,-0.00299727335,-2.56041098,135886.53867562031,-0.000368456356,0.000826306525,0.0237464625,2040
18506,81,419634551,59.352965109271011,18.073167275117999,29.465251063928008,2144311.25,11034127,1389.13269,0.253301114,-0.00318007683,-2.56030679,135886.58867562268,0.000177030452,0.00260830438,0.0243023019,2040
18519,81,419634551,59.352965106865526,18.073167284070955,29.465127809904516,2144311.25,11034127,1389.13281,0.251833826,-0.00336632342,-2.56038737,135886.63874275898,0.000136315823,0.00265737134,0.0248035416,2040
18533,81,419634551,59.352965091037731,18.073167234850875,29.465574380941689,2144311.25,11034127,1389.13232,0.250494629,-0.00360800745,-2.56033659,135886.68874276135,-0.000321028754,0.00140340813,0.0244119707,2040
