_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
77788,91,432215511,59.349954794268946,18.067252529313407,88.433596725575626,-0.0913826227,0.0153163197,0.100000814,-0.990663588,399344.8771238639,-0.547820091,0.894753337,0.12976934,2039
77840,91,432215511,59.349955136248049,18.067250786425603,88.428574952296913,-0.0448100306,0.00752655137,0.10186816,-0.993759692,399344.97719002725,-0.484752864,0.94353807,0.130235791,2039
77901,83,432215511,59.349956208673397,18.067250491140225,88.424909145571291,0.00569733512,0.00128078065,0.101908736,-0.994776666,399345.07722664834,-0.426887572,0.97816968,0.107303172,2039
77955,83,432215511,59.349956613309416,18.067248774224783,88.4265052722767,0.0580944531,-0.00205466361,0.0992718711,-0.993360877,399345.17720223428,-0.360221177,1.03107405,0.0831211507,2039
78012,82,432215511,59.349957873418703,18.067248282541655,88.427693762816489,0.114501134,-0.00454670796,0.0954467207,-0.988817036,399345.27717879554,-0.340716183,1.09017968,0.098279953,2039
78065,83,432215511,59.34995843567949,18.067246521440484,88.432325523346663,0.175669953,-0.00998758804,0.0948937833,-0.979814112,399345.37724495889,-0.284466416,1.17743707,0.104104757,2039
78125,83,432215511,59.349959366917048,18.067246259352277,88.439035766758025,0.240334705,-0.0160225071,0.0952471197,-0.965873003,399345.47722054482,-0.262679428,1.20181012,0.081220299,2039
78177,91,432215511,59.349960101246538,18.067244719096834,88.448005709797144,0.304028571,-0.0200631134,0.0935127586,-0.947849929,399345.57719613076,-0.215657547,1.14700258,0.0342229009,2039
78241,91,432215511,59.349960991551015,18.067244675661332,88.455168045125902,0.365209132,-0.0212309565,0.0918645039,-0.92613858,399345.67717977206,-0.248805285,1.10513651,0.0175074935,2039
78298,83,432215511,59.349961879582104,18.067243696757171,88.464179533533752,0.425595731,-0.0227274578,0.0882027149,-0.900317788,399345.77723885537,-0.293294072,1.11857009,0.0342219472,2039
78357,91,432215511,59.349962862778511,18.067243975389729,88.476971336640418,0.484152019,-0.0247912128,0.0839566067,-0.870593846,399345.87721444131,-0.339807332,1.08336091,0.0397895575,2039
78411,83,432215511,59.349963860612782,18.067243640816422,88.479988250881433,0.539086938,-0.0304949991,0.0817860216,-0.83771497,399345.97719002725,-0.385624021,1.06549096,0.0966632962,2039
78468,91,432215511,59.349962495675861,18.067244850206617,88.476080217398703,0.590002,-0.0368065499,0.0758101791,-0.802991927,399346.07714315096,-0.429607749,0.931278765,0.112238973,2039
78525,82,432215511,59.349963395004885,18.067245226817523,88.481065442785621,0.635144353,-0.043913044,0.0692327842,-0.768030167,399346.17720223428,-0.467715085,0.900941968,0.116910249,2039
78585,90,432215511,59.349963488461285,18.067247168989027,88.473783746361732,0.675456285,-0.0522166081,0.0645325705,-0.732712626,399346.27715047542,-0.506626368,0.857232153,0.0992298126,2039
78637,82,432215511,59.349964274152335,18.06724801247417,88.476487148553133,0.711627543,-0.0612043701,0.0611679628,-0.697208047,399346.37715340615,-0.504910588,0.863412023,0.0720028877,2039
78698,82,432215511,59.349964522335064,18.067249414169218,88.475547403097153,0.74524653,-0.070698835,0.060246475,-0.660287738,399346.47722054482,-0.508430719,0.854573488,0.0644513369,2039
78754,81,432215511,59.349965202945953,18.06725053409837,88.484456559643149,0.776370943,-0.0774940699,0.0582489185,-0.622776151,399346.57719613076,-0.484967649,0.858776033,0.0649281442,2039
78816,91,432215511,59.349963373033397,18.067252425490764,88.489740112796426,0.805338502,-0.0816395283,0.0554175973,-0.58454591,399346.6771443719,-0.49267748,0.76713717,0.0676823556,2039
78874,91,432215511,59.349963887912921,18.067253672553559,88.49021521024406,0.832833111,-0.0846504346,0.0490009263,-0.544813931,399346.77714730264,-0.426864058,0.809181392,0.115626976,2039
78936,83,432215511,59.349962019430748,18.067254817903859,88.501936046406627,0.859838307,-0.0876692384,0.0404052772,-0.501357853,399346.87721444131,-0.393425465,0.75253588,0.100694373,2039
78989,83,432215511,59.349962426918488,18.067256072119271,88.509620221331716,0.884061575,-0.0902306139,0.0326617844,-0.457413375,399346.97719002725,-0.326396525,0.776331127,0.0557442009,2039
79050,83,432215511,59.349961959244219,18.067257940312665,88.515929943881929,0.906607151,-0.0932747722,0.028888382,-0.410522521,399347.07710775081,-0.315521657,0.79527247,0.0304500759,2039
79106,91,432215511,59.349962295375427,18.067259303438416,88.522222422063351,0.928282142,-0.0931126401,0.025892444,-0.359098673,399347.17711068154,-0.275622129,0.854667723,-0.00307655334,2039
79169,83,432215511,59.349961094553393,18.067259717744559,88.540949211455882,0.948486388,-0.0910477862,0.0240934454,-0.302495331,399347.27717782022,-0.320350409,0.83672148,-0.0179549754,2039
79225,83,432215511,59.349961226640431,18.067261254881451,88.551702046766877,0.965399861,-0.0880411789,0.0221368987,-0.244462743,399347.37715340615,-0.360917777,0.835255504,-0.0172372013,2039
79287,82,432215511,59.349960393960494,18.067261931536265,88.563411699607968,0.978372276,-0.0863217562,0.0198716801,-0.186926275,399347.47710872733,-0.449022323,0.798437536,0.0123124346,2039
79344,83,432215511,59.349960209446309,18.067263548871249,88.568798014894128,0.987824976,-0.0845207572,0.013869117,-0.129867807,399347.57710457803,-0.519989371,0.835101128,0.0752470493,2039
79406,83,432215511,59.349959719351624,18.067263859470533,88.569351550191641,0.993759751,-0.085677892,0.00481317658,-0.0712591186,399347.6771717167,-0.582439065,0.862087965,0.107873589,2039
79461,83,432215511,59.349959251529206,18.067265485356412,88.574752049520612,0.996132314,-0.0867211148,-0.00444863969,-0.0134241395,399347.77714730264,-0.605747521,0.880496025,0.0815875381,2039
79517,83,432215511,59.349958760878842,18.067265808503823,88.576240675523877,0.995303869,-0.0873619691,-0.0105662597,0.040331874,399347.87710262381,-0.605624497,0.827443719,0.0150070488,2039
79571,83,432215511,59.349958139049932,18.067267039433588,88.580448401160538,0.992237866,-0.0879718438,-0.0131568564,0.0869019702,399347.97709847451,-0.594534516,0.760074019,-0.0286489129,2039
79629,91,432215511,59.349957675544488,18.067267125343566,88.583406108431518,0.987965286,-0.0900086462,-0.0140637485,0.125001729,399348.07722664834,-0.586930573,0.661862075,-0.0411197543,2039
79684,83,432215511,59.349957022709525,18.067267871551024,88.5840520625934,0.983589709,-0.0896287411,-0.0154708736,0.155816093,399348.17720223428,-0.574454188,0.597624958,-0.0194053948,2039
79745,83,432215511,59.349957955853213,18.067267851347211,88.582687320187688,0.979227602,-0.0885448679,-0.0181035306,0.181508601,399348.27715755545,-0.484886527,0.522630751,-0.0314152986,2039
79795,83,432215511,59.349957410120993,18.06726829250934,88.590384783223271,0.975839019,-0.0867926627,-0.0174147785,0.199754879,399348.37715340615,-0.455197394,0.437138617,-0.097197488,2039
79857,91,432215511,59.349957272384898,18.067268178526167,88.598746325820684,0.973252594,-0.0871168822,-0.0149536012,0.212052867,399348.47722054482,-0.409970015,0.388887435,-0.116479024,2039
79912,82,432215511,59.349956824465984,18.067268435389217,88.605270400643349,0.971237779,-0.0877881572,-0.0140344091,0.220892236,399348.57719613076,-0.368406862,0.333454102,-0.0976957083,2039
79969,82,432215511,59.349956903770071,18.067268182467782,88.608504344709218,0.970014691,-0.0897397324,-0.0146035124,0.225399926,399348.67715145194,-0.313699186,0.255346686,-0.0938984603,2039
80027,82,432215511,59.349956579513588,18.067268285387705,88.620221509598196,0.969458282,-0.0911753476,-0.0144324256,0.227221161,399348.77723885537,-0.280833393,0.221171498,-0.107821621,2039
