_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
8112,0.00400000019,0,-7.3253459e-06,-1.88924714e-05,7.87223871e-06,1.21093826e-05,-3.32055388e-05,1.61282405e-05,540.93163208197802,-0.0179842524,0.0055233133,-0.0338263996,-0.0181640424,0.00522510195,-0.0342323855
8116,0.00400000019,0,-1.23761465e-05,-1.06991502e-05,2.04708285e-05,-3.14879458e-06,-3.70528614e-05,5.28363707e-05,540.93563208216801,-0.0179358311,0.00548888603,-0.0338813066,-0.0182294734,0.00531990128,-0.0341531336
8118,0.00400000019,0,-4.23279198e-06,4.70645455e-06,6.9795984e-05,9.13100212e-06,-1.65935362e-05,3.61128368e-05,540.939632082358,-0.0180025715,0.0054778927,-0.0339069553,-0.0183363762,0.00528403744,-0.0341245905
8119,0.00400000019,0,1.05657837e-05,-7.58063288e-06,-2.95835122e-07,3.67215807e-06,-1.05819508e-05,3.45285334e-05,540.94363208254799,-0.0179165397,0.00556428637,-0.033907339,-0.0183533654,0.00511521148,-0.0339653566
8123,0.00400000019,0,-1.49914849e-05,7.8765961e-06,4.70384002e-05,7.46583373e-06,-2.81983866e-05,5.76420098e-05,540.94763208273798,-0.0178107582,0.00563003961,-0.0338021405,-0.0182895456,0.00526166987,-0.0343030468
8124,0.00400000019,0,4.58154034e-07,4.30808495e-06,3.22065025e-05,8.39677068e-06,-1.64069243e-05,1.5233154e-05,540.95163208292797,-0.0179372039,0.00556127029,-0.0338529274,-0.0181733947,0.00530979317,-0.0341349319
8125,0.00400000019,0,7.80668051e-06,-1.22457104e-05,-7.12057727e-06,4.70134773e-06,-2.54995666e-05,4.94323394e-05,540.95563208311796,-0.0178768858,0.00562884612,-0.0338321403,-0.0182240456,0.00531816855,-0.0342852585
8127,0.00400000019,0,-2.07037629e-05,3.49702617e-07,6.95730268e-05,3.02483272e-06,-3.53811483e-05,4.7184978e-05,540.95963208330795,-0.0178808644,0.0056156395,-0.033880014,-0.0182442889,0.00531880977,-0.0341870151
8128,0.00400000019,0,9.01303611e-06,-2.01473777e-05,2.18853329e-05,3.76991011e-06,-3.71267633e-05,4.55082409e-06,540.96363208349794,-0.0179405604,0.0055898577,-0.0339623727,-0.018161593,0.00531365303,-0.0341441892
8131,0.00400000019,0,-1.42613144e-05,-1.69060822e-05,2.5164014e-05,-1.25533079e-05,-4.67238569e-05,4.98063819e-05,540.96763208368793,-0.0179440379,0.00558608398,-0.0336850435,-0.0182180516,0.00531863561,-0.0341235399
8132,0.00400000019,0,-1.80577972e-05,-7.86655437e-06,6.08318405e-05,8.3609475e-06,-2.38751672e-05,2.82350829e-05,540.97163208387792,-0.0179577135,0.00560488086,-0.0338575169,-0.0182736125,0.00527228462,-0.0342775546
8136,0.00400000019,0,3.36751123e-06,-2.18512068e-05,5.24993675e-06,7.43757209e-06,-3.18815582e-05,3.26439003e-05,540.97563208406791,-0.0180221312,0.0055072899,-0.0338122398,-0.0182277579,0.00530308066,-0.0340279974
8137,0.00400000019,0,-1.61074495e-05,6.9803599e-07,2.94625479e-05,-4.29939064e-06,-3.1849293e-05,5.13324921e-05,540.9796320842579,-0.0179589652,0.00556706358,-0.0337146893,-0.0182106309,0.00524424016,-0.0340882204
8139,0.00400000019,0,-6.91846799e-06,2.28946675e-07,5.12975457e-05,5.07949017e-06,-2.07478297e-05,1.64947342e-05,540.98363208444789,-0.018042786,0.00563927088,-0.0337939747,-0.0182672758,0.00521524157,-0.03414068
8142,0.00400000019,0,-9.37557888e-06,-7.4999316e-06,-1.77024822e-06,2.54242423e-06,-2.58642503e-05,3.85895437e-05,540.98763208463788,-0.0179567877,0.00553264329,-0.0338024944,-0.0182330534,0.00516618276,-0.0339949094
8145,0.00397558138,0,-1.22648416e-05,1.39301874e-05,7.71338309e-05,3.48587423e-06,-3.80058009e-05,4.24381651e-05,540.99160766601563,-0.0178160779,0.00546156382,-0.0336046182,-0.0181042962,0.00511981873,-0.0340929404
